Log file open, 03/01/23 08:45:46
[2023.02.28-19.45.53:199][  0]LogInit: Texture streaming: Enabled
[2023.02.28-19.45.53:215][  0]LogAnalytics: Display: [UEEditor.Rocket.Release] APIServer = https://datarouter.ol.epicgames.com/. AppVersion = 5.1.0-23058290+++UE5+Release-5.1
[2023.02.28-19.45.53:414][  0]LogAudio: Display: Initializing Audio Device Manager...
[2023.02.28-19.45.53:427][  0]LogAudio: Display: Loading Default Audio Settings Objects...
[2023.02.28-19.45.53:427][  0]LogAudio: Display: No default SoundConcurrencyObject specified (or failed to load).
[2023.02.28-19.45.53:429][  0]LogAudio: Display: AudioInfo: 'BINKA' Registered
[2023.02.28-19.45.53:430][  0]LogAudio: Display: AudioInfo: 'PCM' Registered
[2023.02.28-19.45.53:430][  0]LogAudio: Display: AudioInfo: 'ADPCM' Registered
[2023.02.28-19.45.53:430][  0]LogAudio: Display: AudioInfo: 'OGG' Registered
[2023.02.28-19.45.53:430][  0]LogAudio: Display: AudioInfo: 'OPUS' Registered
[2023.02.28-19.45.53:431][  0]LogAudio: Display: Audio Device Manager Initialized
[2023.02.28-19.45.53:431][  0]LogAudio: Display: Creating Audio Device:                 Id: 1, Scope: Shared, Realtime: True
[2023.02.28-19.45.53:431][  0]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.28-19.45.53:431][  0]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.28-19.45.53:431][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.28-19.45.53:431][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.28-19.45.53:431][  0]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.02.28-19.45.53:431][  0]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.28-19.45.53:431][  0]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.02.28-19.45.53:431][  0]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.28-19.45.53:431][  0]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.28-19.45.53:431][  0]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.28-19.45.53:431][  0]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.28-19.45.53:437][  0]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.28-19.45.53:511][  0]LogAudioMixer: Display: Using Audio Hardware Device Speakers (Synaptics HD Audio)
[2023.02.28-19.45.53:512][  0]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.28-19.45.53:513][  0]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.28-19.45.53:513][  0]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.28-19.45.53:514][  0]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=1
[2023.02.28-19.45.53:514][  0]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=1
[2023.02.28-19.45.53:516][  0]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=1
[2023.02.28-19.45.53:516][  0]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=1
[2023.02.28-19.45.53:516][  0]LogInit: FAudioDevice initialized.
[2023.02.28-19.45.53:516][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'Untitled'.
[2023.02.28-19.45.53:529][  0]LogCsvProfiler: Display: Metadata set : largeworldcoordinates="1"
[2023.02.28-19.45.53:534][  0]LogLiveCoding: Display: Starting LiveCoding
[2023.02.28-19.45.53:534][  0]LogLiveCoding: Display: LiveCodingConsole Arguments: UnrealEditor Win64 Development
[2023.02.28-19.45.53:536][  0]LogLiveCoding: Display: First instance in process group "UE_Error303_0x9d444f97", spawning console
[2023.02.28-19.45.53:540][  0]LogLiveCoding: Display: Waiting for server
[2023.02.28-19.45.54:134][  0]LogLiveCoding: Display: Successfully initialized, removing startup thread
[2023.02.28-19.45.54:152][  0]LogInit: Transaction tracking system initialized
[2023.02.28-19.45.54:177][  0]LogSourceControl: Display: Uncontrolled Changelist persistency file loaded ../../../../../Users/mds00002cj/Documents/GitHub/Error303Game/Error303/Saved/SourceControl/UncontrolledChangelists.json
[2023.02.28-19.45.54:211][  0]BlueprintLog: New page: Editor Load
[2023.02.28-19.45.54:236][  0]LogSourceControl: Uncontrolled asset enumeration started...
[2023.02.28-19.45.54:238][  0]LogSourceControl: Uncontrolled asset enumeration finished in 0.002604 seconds (Found 115 uncontrolled assets)
[2023.02.28-19.45.54:323][  0]LocalizationService: Localization service is disabled
[2023.02.28-19.45.54:350][  0]TimingProfiler: Initialize
[2023.02.28-19.45.54:350][  0]TimingProfiler: OnSessionChanged
[2023.02.28-19.45.54:350][  0]LoadingProfiler: Initialize
[2023.02.28-19.45.54:350][  0]LoadingProfiler: OnSessionChanged
[2023.02.28-19.45.54:350][  0]NetworkingProfiler: Initialize
[2023.02.28-19.45.54:350][  0]NetworkingProfiler: OnSessionChanged
[2023.02.28-19.45.54:350][  0]MemoryProfiler: Initialize
[2023.02.28-19.45.54:350][  0]MemoryProfiler: OnSessionChanged
[2023.02.28-19.45.54:694][  0]LogFileCache: Scanning file cache for directory 'D:/Users/mds00002cj/Documents/GitHub/Error303Game/Error303/Content/' took 0.01s
[2023.02.28-19.45.54:759][  0]LogEditorDomain: Display: Class /Script/AnimationData.AnimationSequencerDataModel is imported by a package but does not exist in memory. EditorDomain keys for packages using it will be invalid if it still exists.
	To clear this message, resave packages that use the deleted class, or load its module earlier than the packages that use it are referenced.
[2023.02.28-19.45.54:919][  0]LogLevelSequenceEditor: LevelSequenceEditor subsystem initialized.
[2023.02.28-19.45.54:968][  0]LogInit: Display: Engine is initialized. Leaving FEngineLoop::Init()
[2023.02.28-19.45.54:969][  0]SourceControl: Source control is disabled
[2023.02.28-19.45.54:969][  0]LogUnrealEdMisc: Loading editor; pre map load, took 9.056
[2023.02.28-19.45.54:970][  0]Cmd: MAP LOAD FILE="../../../../../Users/mds00002cj/Documents/GitHub/Error303Game/Error303/Content/ThirdPerson/Maps/ThirdPersonMap.umap" TEMPLATE=0 SHOWPROGRESS=1 FEATURELEVEL=4
[2023.02.28-19.45.54:970][  0]LightingResults: New page: Lighting Build
[2023.02.28-19.45.54:973][  0]LogWorld: UWorld::CleanupWorld for Untitled, bSessionEnded=true, bCleanupResources=true
[2023.02.28-19.45.54:973][  0]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.28-19.45.54:974][  0]MapCheck: New page: Map Check
[2023.02.28-19.45.54:974][  0]LightingResults: New page: Lighting Build
[2023.02.28-19.45.54:981][  0]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.02.28-19.45.54:984][  0]LogUObjectHash: Compacting FUObjectHashTables data took   0.43ms
[2023.02.28-19.45.54:988][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'ThirdPersonMap'.
[2023.02.28-19.45.54:988][  0]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.28-19.45.54:989][  0]LogAIModule: Creating AISystem for world ThirdPersonMap
[2023.02.28-19.45.54:989][  0]LogWorldPartition: ULevel::OnLevelLoaded(ThirdPersonMap)(bIsOwningWorldGameWorld=0, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.02.28-19.45.54:989][  0]LogWorldPartition: Display: WorldPartition initialize started...
[2023.02.28-19.45.54:989][  0]LogWorldPartition: UWorldPartition::Initialize(Asset=ThirdPersonMap, IsEditor=1, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.02.28-19.45.55:193][  0]LogContentBundle: [Container: ThirdPersonMap] Creating new contrainer.
[2023.02.28-19.45.55:193][  0]LogWorldPartition: Display: WorldPartition initialize took 203 ms
[2023.02.28-19.45.55:196][  0]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2023.02.28-19.45.55:197][  0]LogStaticMesh: Display: Building static mesh minifridge_1x1x1...
[2023.02.28-19.45.55:197][  0]LogStaticMesh: Display: Building static mesh Cabinet_2x2...
[2023.02.28-19.45.55:204][  0]LogUObjectHash: Compacting FUObjectHashTables data took   0.53ms
[2023.02.28-19.45.55:204][  0]Cmd: MAP CHECKDEP NOCLEARLOG
[2023.02.28-19.45.55:204][  0]MapCheck: Map check complete: 0 Error(s), 0 Warning(s), took 0.214ms to complete.
[2023.02.28-19.45.55:204][  0]LogFileHelpers: Loading map 'ThirdPersonMap' took 0.235
[2023.02.28-19.45.55:212][  0]LogUnrealEdMisc: Total Editor Startup Time, took 9.298
[2023.02.28-19.45.55:212][  0]LogShaderCompilers: Display: ================================================
[2023.02.28-19.45.55:212][  0]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.02.28-19.45.55:212][  0]LogShaderCompilers: Display: Total job queries 0, among them cache hits 0 (0.00%)
[2023.02.28-19.45.55:212][  0]LogShaderCompilers: Display: Tracking 0 distinct input hashes that result in 0 distinct outputs (0.00%)
[2023.02.28-19.45.55:212][  0]LogShaderCompilers: Display: RAM used: 0.00 MB (0.00 GB) of 1638.40 MB (1.60 GB) budget. Usage: 0.00%
[2023.02.28-19.45.55:212][  0]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.02.28-19.45.55:212][  0]LogShaderCompilers: Display: Shaders Compiled: 0
[2023.02.28-19.45.55:212][  0]LogShaderCompilers: Display: Jobs assigned 0, completed 0 (0.00%)
[2023.02.28-19.45.55:212][  0]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 0.00 s
[2023.02.28-19.45.55:212][  0]LogShaderCompilers: Display: ================================================
[2023.02.28-19.45.55:220][  0]LogTexture: Display: Building textures: /Game/Error303/textures/Plastic_ambientOcclusion.Plastic_ambientOcclusion (TFO_AutoDXT, 1024x1024 x1x1x1) (Required Memory Estimate: 101.645823 MB), EncodeSpeed: Fast
[2023.02.28-19.45.55:220][  0]LogTexture: Display: Building textures: /Game/Error303/textures/Plastic_normal.Plastic_normal (TFO_BC5, 1024x1024 x1x1x1) (Required Memory Estimate: 168.562488 MB), EncodeSpeed: Fast
[2023.02.28-19.45.55:222][  0]LogTexture: Display: Building textures: /Game/Error303/textures/Wood_01_normal_tx.Wood_01_normal_tx (TFO_BC5, 1024x1024 x1x1x1) (Required Memory Estimate: 168.562488 MB), EncodeSpeed: Fast
[2023.02.28-19.45.55:318][  0]LogStaticMesh: Built static mesh [0.13s] /Game/Error303/3D_Assets/Jae_FBX/Jae_OBJ/minifridge_1x1x1.minifridge_1x1x1
[2023.02.28-19.45.55:321][  0]LogStaticMesh: Built static mesh [0.13s] /Game/Error303/3D_Assets/EJV2_FBX/Cabinet_2x2.Cabinet_2x2
[2023.02.28-19.45.55:357][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.28-19.45.55:367][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.28-19.45.55:377][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.28-19.45.55:388][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.28-19.45.55:438][  0]LogPakFile: Display: Mounted Pak file 'D:/Epic Games/UE_5.1/FeaturePacks/StarterContent.upack', mount point: 'root:/'
[2023.02.28-19.45.55:439][  0]LogPakFile: Display: Mounted Pak file 'D:/Epic Games/UE_5.1/FeaturePacks/TP_FirstPerson.upack', mount point: 'root:/'
[2023.02.28-19.45.55:439][  0]LogPakFile: Display: Mounted Pak file 'D:/Epic Games/UE_5.1/FeaturePacks/TP_FirstPersonBP.upack', mount point: 'root:/'
[2023.02.28-19.45.55:440][  0]LogPakFile: Display: Mounted Pak file 'D:/Epic Games/UE_5.1/FeaturePacks/TP_HandheldARBP.upack', mount point: 'root:/'
[2023.02.28-19.45.55:440][  0]LogPakFile: Display: Mounted Pak file 'D:/Epic Games/UE_5.1/FeaturePacks/TP_ThirdPerson.upack', mount point: 'root:/'
[2023.02.28-19.45.55:441][  0]LogPakFile: Display: Mounted Pak file 'D:/Epic Games/UE_5.1/FeaturePacks/TP_ThirdPersonBP.upack', mount point: 'root:/'
[2023.02.28-19.45.55:441][  0]LogPakFile: Display: Mounted Pak file 'D:/Epic Games/UE_5.1/FeaturePacks/TP_TopDown.upack', mount point: 'root:/'
[2023.02.28-19.45.55:441][  0]LogPakFile: Display: Mounted Pak file 'D:/Epic Games/UE_5.1/FeaturePacks/TP_TopDownBP.upack', mount point: 'root:/'
[2023.02.28-19.45.55:442][  0]LogPakFile: Display: Mounted Pak file 'D:/Epic Games/UE_5.1/FeaturePacks/TP_VehicleAdvBP.upack', mount point: 'root:/'
[2023.02.28-19.45.55:442][  0]LogPakFile: Display: Mounted Pak file 'D:/Epic Games/UE_5.1/FeaturePacks/TP_VirtualRealityBP.upack', mount point: 'root:/'
[2023.02.28-19.45.55:513][  0]LogStall: Startup...
[2023.02.28-19.45.55:515][  0]LogStall: Startup complete.
[2023.02.28-19.45.55:524][  0]LogLoad: (Engine Initialization) Total time: 9.61 seconds
[2023.02.28-19.45.55:524][  0]LogLoad: (Engine Initialization) Total Blueprint compile time: 0.00 seconds
[2023.02.28-19.45.55:554][  0]LogContentStreaming: Texture pool size now 1000 MB
[2023.02.28-19.45.55:572][  0]LogSlate: Took 0.000078 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Regular.ttf' (155K)
[2023.02.28-19.45.55:575][  0]LogSlate: Took 0.000140 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Italic.ttf' (157K)
[2023.02.28-19.45.55:575][  0]LogSlate: Took 0.000084 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/DroidSansMono.ttf' (77K)
[2023.02.28-19.45.55:608][  0]LogViewport: Scene viewport resized to 1460x896, mode Windowed.
[2023.02.28-19.45.57:795][ 83]LogViewport: Scene viewport resized to 1526x902, mode Windowed.
[2023.02.28-19.45.59:169][198]LogSlate: Took 0.000184 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Bold.ttf' (160K)
[2023.02.28-19.46.00:514][265]LogAssetRegistry: Asset discovery search completed in 11.7205 seconds
[2023.02.28-19.46.00:524][265]LogCollectionManager: Fixed up redirectors for 0 collections in 0.000011 seconds (updated 0 objects)
[2023.02.28-19.46.03:792][504]LogSlate: Took 0.000172 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Light.ttf' (167K)
[2023.02.28-19.46.09:943][119]LogUObjectHash: Compacting FUObjectHashTables data took   0.59ms
[2023.02.28-19.46.10:195][119]LogStaticMesh: Display: Building static mesh CornerTable_2x3...
[2023.02.28-19.46.10:195][119]LogStaticMesh: Display: Building static mesh Stool_1x0_5...
[2023.02.28-19.46.10:195][119]LogStaticMesh: Display: Building static mesh Table_1x1...
[2023.02.28-19.46.10:200][119]LogStaticMesh: Built static mesh [0.00s] /Game/Error303/3D_Assets/EJV2_FBX/Table_1x1.Table_1x1
[2023.02.28-19.46.10:202][119]LogStaticMesh: Built static mesh [0.01s] /Game/Error303/3D_Assets/EJV2_FBX/Stool_1x0_5.Stool_1x0_5
[2023.02.28-19.46.10:203][119]LogStaticMesh: Display: Building static mesh Table_1x2...
[2023.02.28-19.46.10:204][119]LogStaticMesh: Built static mesh [0.01s] /Game/Error303/3D_Assets/EJV2_FBX/CornerTable_2x3.CornerTable_2x3
[2023.02.28-19.46.10:205][119]LogStaticMesh: Display: Building static mesh Table_2x2...
[2023.02.28-19.46.10:210][119]LogAssetEditorSubsystem: Opening Asset editor for World /Game/Error303/Maps/TEST_THOMAS.TEST_THOMAS
[2023.02.28-19.46.10:210][119]Cmd: MAP LOAD FILE="../../../../../Users/mds00002cj/Documents/GitHub/Error303Game/Error303/Content/Error303/Maps/TEST_THOMAS.umap" TEMPLATE=0 SHOWPROGRESS=1 FEATURELEVEL=4
[2023.02.28-19.46.10:210][119]LightingResults: New page: Lighting Build
[2023.02.28-19.46.10:210][119]LoadErrors: New page: Loading map: TEST_THOMAS.umap
[2023.02.28-19.46.10:211][119]LogStaticMesh: Built static mesh [0.01s] /Game/Error303/3D_Assets/EJV2_FBX/Table_2x2.Table_2x2
[2023.02.28-19.46.10:212][119]LogStaticMesh: Display: Building static mesh TV_1x1...
[2023.02.28-19.46.10:213][119]LogStaticMesh: Built static mesh [0.01s] /Game/Error303/3D_Assets/EJV2_FBX/Table_1x2.Table_1x2
[2023.02.28-19.46.10:215][119]LogStaticMesh: Display: Building static mesh couch_1x2x1_9...
[2023.02.28-19.46.10:219][119]LogStaticMesh: Built static mesh [0.01s] /Game/Error303/3D_Assets/EJV2_FBX/TV_1x1.TV_1x1
[2023.02.28-19.46.10:220][119]LogStaticMesh: Built static mesh [0.01s] /Game/Error303/3D_Assets/Jae_FBX/couch_1x2x1_9.couch_1x2x1_9
[2023.02.28-19.46.10:221][119]LogStaticMesh: Display: Building static mesh drawer_2x1x1...
[2023.02.28-19.46.10:221][119]LogStaticMesh: Display: Building static mesh minifridge_1x1x1...
[2023.02.28-19.46.10:225][119]LogStaticMesh: Built static mesh [0.00s] /Game/Error303/3D_Assets/Jae_FBX/minifridge_1x1x1.minifridge_1x1x1
[2023.02.28-19.46.10:226][119]LogStaticMesh: Display: Building static mesh sofa_2x1x1_5...
[2023.02.28-19.46.10:226][119]LogStaticMesh: Built static mesh [0.01s] /Game/Error303/3D_Assets/Jae_FBX/drawer_2x1x1.drawer_2x1x1
[2023.02.28-19.46.10:227][119]LogStaticMesh: Display: Building static mesh standlamp_0_5x0_5x2...
[2023.02.28-19.46.10:230][119]LogStaticMesh: Built static mesh [0.00s] /Game/Error303/3D_Assets/Jae_FBX/sofa_2x1x1_5.sofa_2x1x1_5
[2023.02.28-19.46.10:231][119]LogStaticMesh: Display: Building static mesh stool_1x1x1...
[2023.02.28-19.46.10:232][119]LogWorld: UWorld::CleanupWorld for ThirdPersonMap, bSessionEnded=true, bCleanupResources=true
[2023.02.28-19.46.10:232][119]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.28-19.46.10:233][119]LogStaticMesh: Built static mesh [0.01s] /Game/Error303/3D_Assets/Jae_FBX/standlamp_0_5x0_5x2.standlamp_0_5x0_5x2
[2023.02.28-19.46.10:234][119]LogStaticMesh: Display: Building static mesh washingmachine_1_5x1x1_6...
[2023.02.28-19.46.10:236][119]LogContentBundle: [Container: ThirdPersonMap] Deleting container.
[2023.02.28-19.46.10:236][119]MapCheck: New page: Map Check
[2023.02.28-19.46.10:236][119]LightingResults: New page: Lighting Build
[2023.02.28-19.46.10:238][119]LogStaticMesh: Built static mesh [0.01s] /Game/Error303/3D_Assets/Jae_FBX/stool_1x1x1.stool_1x1x1
[2023.02.28-19.46.10:240][119]LogStaticMesh: Built static mesh [0.01s] /Game/Error303/3D_Assets/Jae_FBX/washingmachine_1_5x1x1_6.washingmachine_1_5x1x1_6
[2023.02.28-19.46.10:243][119]LogTexture: Display: Building textures: /Game/Error303/2D_Assets/closed_box_01.closed_box_01 (BGRA8, 432x330 x1x1x1) (Required Memory Estimate: 4.231812 MB), EncodeSpeed: Fast
[2023.02.28-19.46.10:251][119]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.02.28-19.46.10:254][119]LogUObjectHash: Compacting FUObjectHashTables data took   0.71ms
[2023.02.28-19.46.10:255][119]LogTexture: Display: Building textures: /Game/Error303/textures/Fabric_ambientOcclusion.Fabric_ambientOcclusion (TFO_AutoDXT, 1024x1024 x1x1x1) (Required Memory Estimate: 101.645823 MB), EncodeSpeed: Fast
[2023.02.28-19.46.10:256][119]LogWorld: UWorld::CleanupWorld for TEST_THOMAS, bSessionEnded=true, bCleanupResources=true
[2023.02.28-19.46.10:256][119]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.28-19.46.10:267][119]LogUObjectHash: Compacting FUObjectHashTables data took   0.64ms
[2023.02.28-19.46.10:278][119]LogTexture: Display: Building textures: /Game/Error303/textures/Metal_scratched_normal.Metal_scratched_normal (TFO_BC5, 1024x1024 x1x1x1) (Required Memory Estimate: 168.562488 MB), EncodeSpeed: Fast
[2023.02.28-19.46.10:278][119]LogUObjectHash: Compacting FUObjectHashTables data took   0.69ms
[2023.02.28-19.46.10:278][119]LogTexture: Display: Building textures: /Game/Error303/textures/Wood_02_normal.Wood_02_normal (TFO_BC5, 1024x1024 x1x1x1) (Required Memory Estimate: 168.562488 MB), EncodeSpeed: Fast
[2023.02.28-19.46.10:278][119]LogTexture: Display: Building textures: /Game/Error303/textures/Fabric_normal.Fabric_normal (TFO_AutoDXT, 1024x1024 x1x1x1) (Required Memory Estimate: 101.645823 MB), EncodeSpeed: Fast
[2023.02.28-19.46.10:287][119]LogAudio: Display: Audio Device (ID: 1) registered with world 'TEST_THOMAS'.
[2023.02.28-19.46.10:288][119]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.28-19.46.10:288][119]LogAIModule: Creating AISystem for world TEST_THOMAS
